run_id,city,status,elapsed_s,host,output_type,error,log_s3
ils-20260115_035004-26dcd1d8,Barcelona__Venezuela,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barcelona__Venezuela.log
ils-20260115_035004-26dcd1d8,Barinas__Venezuela,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barinas__Venezuela.log
ils-20260115_035004-26dcd1d8,Barquisimeto__Venezuela,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barquisimeto__Venezuela.log
ils-20260115_035004-26dcd1d8,Barrancabermeja__Colombia,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barrancabermeja__Colombia.log
ils-20260115_035004-26dcd1d8,Barranquilla__Colombia,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barranquilla__Colombia.log
ils-20260115_035004-26dcd1d8,Barreiras__Brazil,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barreiras__Brazil.log
ils-20260115_035004-26dcd1d8,Barretos__Brazil,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Barretos__Brazil.log
ils-20260115_035004-26dcd1d8,Basankusu__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Basankusu__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Bata__Equatorial_Guinea,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bata__Equatorial_Guinea.log
ils-20260115_035004-26dcd1d8,Bauchi__Nigeria,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bauchi__Nigeria.log
ils-20260115_035004-26dcd1d8,Bauru__Brazil,FAIL,0.003,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bauru__Brazil.log
ils-20260115_035004-26dcd1d8,Bayamo__Cuba,FAIL,0.005,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bayamo__Cuba.log
ils-20260115_035004-26dcd1d8,Beira__Mozambique,FAIL,0.002,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Beira__Mozambique.log
ils-20260115_035004-26dcd1d8,Beledweyne__Somalia,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Beledweyne__Somalia.log
ils-20260115_035004-26dcd1d8,Belem__Brazil,FAIL,0.003,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Belem__Brazil.log
ils-20260115_035004-26dcd1d8,Belo_Horizonte__Brazil,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Belo_Horizonte__Brazil.log
ils-20260115_035004-26dcd1d8,Benguela__Angola,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Benguela__Angola.log
ils-20260115_035004-26dcd1d8,Beni__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Beni__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Benin_City__Nigeria,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Benin_City__Nigeria.log
ils-20260115_035004-26dcd1d8,Berbera__Somalia,FAIL,0.001,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Berbera__Somalia.log
ils-20260115_035004-26dcd1d8,Berekum__Ghana,FAIL,0.003,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Berekum__Ghana.log
ils-20260115_035004-26dcd1d8,Bertoua__Cameroon,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bertoua__Cameroon.log
ils-20260115_035004-26dcd1d8,Betou__Republic_of_Congo,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Betou__Republic_of_Congo.log
ils-20260115_035004-26dcd1d8,Biantubu__Nigeria,FAIL,0.004,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Biantubu__Nigeria.log
ils-20260115_035004-26dcd1d8,Bida__Nigeria,FAIL,0.005,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bida__Nigeria.log
ils-20260115_035004-26dcd1d8,Biliri__Nigeria,FAIL,0.003,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Biliri__Nigeria.log
ils-20260115_035004-26dcd1d8,Birigui__Brazil,FAIL,0.004,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Birigui__Brazil.log
ils-20260115_035004-26dcd1d8,Birni_N_Konni__Niger,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Birni_N_Konni__Niger.log
ils-20260115_035004-26dcd1d8,Birnin_Kebbi__Nigeria,FAIL,0.002,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Birnin_Kebbi__Nigeria.log
ils-20260115_035004-26dcd1d8,Biruaca__Venezuela,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Biruaca__Venezuela.log
ils-20260115_035004-26dcd1d8,Bishoftu__Ethiopia,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bishoftu__Ethiopia.log
ils-20260115_035004-26dcd1d8,Bissau__Guinea_Bissau,FAIL,0.003,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bissau__Guinea_Bissau.log
ils-20260115_035004-26dcd1d8,Biu__Nigeria,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Biu__Nigeria.log
ils-20260115_035004-26dcd1d8,Blantyre__Malawi,FAIL,0.002,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Blantyre__Malawi.log
ils-20260115_035004-26dcd1d8,Bloemfontein__South_Africa,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bloemfontein__South_Africa.log
ils-20260115_035004-26dcd1d8,Blumenau__Brazil,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Blumenau__Brazil.log
ils-20260115_035004-26dcd1d8,Bo__Sierra_Leone,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bo__Sierra_Leone.log
ils-20260115_035004-26dcd1d8,Boa_Vista__Brazil,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Boa_Vista__Brazil.log
ils-20260115_035004-26dcd1d8,Bobo_Dioulasso__Burkina_Faso,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bobo_Dioulasso__Burkina_Faso.log
ils-20260115_035004-26dcd1d8,Boditi__Ethiopia,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Boditi__Ethiopia.log
ils-20260115_035004-26dcd1d8,Bodo__Nigeria,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bodo__Nigeria.log
ils-20260115_035004-26dcd1d8,Boende__Democratic_Republic_of_the_Congo,FAIL,0.004,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Boende__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Bogota__Colombia,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bogota__Colombia.log
ils-20260115_035004-26dcd1d8,Bohicon__Benin,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bohicon__Benin.log
ils-20260115_035004-26dcd1d8,Boma__Democratic_Republic_of_the_Congo,FAIL,0.003,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Boma__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Bondoukou__Cote_d_Ivoire,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bondoukou__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Bongor__Chad,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bongor__Chad.log
ils-20260115_035004-26dcd1d8,Bonny__Nigeria,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bonny__Nigeria.log
ils-20260115_035004-26dcd1d8,Bonsa_Bota__Ethiopia,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bonsa_Bota__Ethiopia.log
ils-20260115_035004-26dcd1d8,Bor__South_Sudan,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bor__South_Sudan.log
ils-20260115_035004-26dcd1d8,Borama__Somalia,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Borama__Somalia.log
ils-20260115_035004-26dcd1d8,Bori__Nigeria,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bori__Nigeria.log
ils-20260115_035004-26dcd1d8,Bosaso__Somalia,FAIL,0.002,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bosaso__Somalia.log
ils-20260115_035004-26dcd1d8,Botucatu__Brazil,FAIL,0.003,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Botucatu__Brazil.log
ils-20260115_035004-26dcd1d8,Bouafle__Cote_d_Ivoire,FAIL,0.002,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bouafle__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Bouake__Cote_d_Ivoire,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bouake__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Braganca_Paulista__Brazil,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Braganca_Paulista__Brazil.log
ils-20260115_035004-26dcd1d8,Bridgetown__Barbados,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bridgetown__Barbados.log
ils-20260115_035004-26dcd1d8,Bronville__South_Africa,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bronville__South_Africa.log
ils-20260115_035004-26dcd1d8,Bucaramanga__Colombia,FAIL,0.005,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bucaramanga__Colombia.log
ils-20260115_035004-26dcd1d8,Buenos_Aires__Argentina,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Buenos_Aires__Argentina.log
ils-20260115_035004-26dcd1d8,Buga__Colombia,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Buga__Colombia.log
ils-20260115_035004-26dcd1d8,Bugama__Nigeria,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bugama__Nigeria.log
ils-20260115_035004-26dcd1d8,Bujumbura__Burundi,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bujumbura__Burundi.log
ils-20260115_035004-26dcd1d8,Bukala__Tanzania,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bukala__Tanzania.log
ils-20260115_035004-26dcd1d8,Bukavu__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bukavu__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Bukoba__Tanzania,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bukoba__Tanzania.log
ils-20260115_035004-26dcd1d8,Bulawayo__Zimbabwe,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bulawayo__Zimbabwe.log
ils-20260115_035004-26dcd1d8,Bule_Hora__Ethiopia,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bule_Hora__Ethiopia.log
ils-20260115_035004-26dcd1d8,Bumba__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bumba__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Bunia__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Bunia__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Burao__Somalia,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Burao__Somalia.log
ils-20260115_035004-26dcd1d8,Busia__Kenya,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Busia__Kenya.log
ils-20260115_035004-26dcd1d8,Buta__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Buta__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Butembo__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Butembo__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Butusande__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Butusande__Democratic_Republic_of_the_Congo.log
